ZipCode,WaterUse,PowerUse,Date
90058,30.73,273,2010
90058,32.6,278,2010
90058,30.47,256,2010
90058,28.88,264,2010
90058,26.2,279,2010
90058,24.19,291,2010
90058,26.36,279,2011
90058,22.86,249,2011
90058,26.79,260,2011
90058,25.52,248,2011
90058,28.4,252,2011
90058,26.67,244,2011
90058,28.19,276,2011
90058,28.4,281,2011
90058,26.77,252,2011
90058,27.15,262,2011
90058,24.56,281,2011
90058,24.64,291,2011
90058,24.65,265,2012
90058,23.96,242,2012
90058,25.4,253,2012
90058,24.68,245,2012
90058,28.33,252,2012
90058,29.05,244,2012
90058,11.16,279,2012
90058,11.28,282,2012
90058,10.85,269,2012
90058,11.36,277,2012
90058,9.06,270,2012
90058,9.6,281,2013
90058,9.42,280,2013
90058,8.34,250,2013
90058,9.83,247,2013
90058,9.73,233,2013
90058,10.45,259,2013
90058,10.03,252,2013
90059,24.94,338,2005
90059,25.77,353,2005
90059,23.59,334,2005
90059,22.16,336,2005
90059,20.59,342,2005
90059,20.58,372,2005
90059,20.37,369,2006
90059,18.53,327,2006
90059,20.23,353,2006
90059,19.2,324,2006
90059,22.08,343,2006
90059,24.31,342,2006
90059,25.41,360,2006
90059,25.69,370,2006
90059,23.44,342,2006
90059,22.23,334,2006
90059,20.52,352,2006
90059,19.93,393,2006
90059,20.16,382,2007
90059,18.77,328,2007
90059,21.33,350,2007
90059,21.45,318,2007
90059,23.61,330,2007
90059,24.46,319,2007
90059,25.78,351,2007
90059,26.75,378,2007
90059,24.4,343,2007
90059,22.89,331,2007
90059,20.41,346,2007
90059,19.27,389,2007
90059,18.78,375,2008
90059,17.11,333,2008
90059,19.66,348,2008
90059,20.96,325,2008
90059,21.91,341,2008
90059,21.36,339,2008
90059,23.05,354,2008
90059,23.36,364,2008
90059,21.99,341,2008
90059,21.37,337,2008
90059,19.57,342,2008
90059,19.06,379,2008
90059,18.68,368,2009
90059,16.42,313,2009
90059,18.78,336,2009
90059,19.26,308,2009
90059,20.41,320,2009
90059,20.28,315,2009
90059,21.65,343,2009
90059,22.47,371,2009
90059,20.67,343,2009
90059,20.33,333,2009
90059,18.75,340,2009
90059,18.1,378,2009
90059,17.43,371,2010
90059,15.2,321,2010
90059,17.25,345,2010
90059,17.55,311,2010
90059,18.9,327,2010
90059,19.34,327,2010
90059,20.29,330,2010
90059,20.09,331,2010
90059,18.2,319,2010
90059,17.19,328,2010
90059,16.14,341,2010
90059,16.09,383,2010
90059,16.07,371,2011
90059,14.56,314,2011
90059,16.21,337,2011
90059,16.24,308,2011
90059,17.71,323,2011
90059,18.2,319,2011
90059,19.58,333,2011
90059,19.88,340,2011
90059,17.9,319,2011
90059,16.99,317,2011
90059,15.93,335,2011
90059,16.18,383,2011
90059,16.26,368,2012
90059,15.4,319,2012
90059,16.74,332,2012
90059,16.54,307,2012
90059,18.35,321,2012
90059,18.97,313,2012
90059,12.22,342,2012
90059,12.51,372,2012
90059,11.42,342,2012
90059,11.06,333,2012
90059,10.05,347,2012
90059,9.73,389,2013
90059,9.92,369,2013
90059,9.13,310,2013
90059,10.81,333,2013
90059,11.62,304,2013
90059,12.05,323,2013
90059,11.65,323,2013
90061,31.74,305,2005
90061,33.66,317,2005
90061,32.19,303,2005
90061,31.36,306,2005
90061,29.13,310,2005
90061,28.04,340,2005
90061,26.55,339,2006
90061,26.08,302,2006
90061,29.86,326,2006
90061,28.99,298,2006
90061,31.3,314,2006
90061,31.05,313,2006
90061,31.14,322,2006
90061,31.15,334,2006
90061,29.82,313,2006
90061,30.39,309,2006
90061,27.17,319,2006
90061,25.66,357,2006
90061,26.06,350,2007
90061,26,300,2007
90061,29.52,322,2007
90061,28.95,292,2007
90061,28.9,303,2007
90061,28.4,296,2007
90061,28.87,322,2007
90061,30.46,349,2007
90061,28.59,322,2007
90061,25.94,309,2007
90061,24.22,318,2007
90061,23.31,358,2007
90061,22.21,353,2008
90061,21.03,321,2008
90061,23.97,331,2008
90061,24.96,298,2008
90061,25.92,314,2008
90061,24.79,314,2008
90061,28.11,327,2008
90061,29.01,335,2008
90061,27.78,317,2008
90061,26.33,317,2008
90061,24.62,322,2008
90061,23.47,358,2008
90061,22.16,351,2009
90061,19.95,302,2009
90061,23.05,325,2009
90061,23.57,296,2009
90061,24.7,303,2009
90061,23.72,295,2009
90061,27.29,323,2009
90061,28.11,351,2009
90061,26.78,322,2009
90061,27.42,306,2009
90061,26.19,312,2009
90061,24.74,349,2009
90061,24.42,344,2010
90061,22.59,299,2010
90061,25.86,322,2010
90061,25.6,287,2010
90061,26.68,300,2010
90061,26.18,295,2010
90061,27.06,305,2010
90061,27.11,307,2010
90061,25.4,299,2010
90061,25.71,311,2010
90061,23.81,321,2010
90061,23.04,362,2010
90061,22.28,352,2011
90061,20.97,300,2011
90061,23.28,324,2011
90061,24.66,290,2011
90061,26.26,303,2011
90061,26.13,299,2011
90061,26.92,311,2011
90061,26.6,312,2011
90061,24.87,298,2011
90061,25.13,301,2011
90061,24,315,2011
90061,23.55,360,2011
90061,23.14,349,2012
90061,23.16,303,2012
90061,25.49,316,2012
90061,24.88,289,2012
90061,26.74,295,2012
90061,26.44,283,2012
90061,11.81,315,2012
90061,12.03,345,2012
90061,11.22,323,2012
90061,10.97,317,2012
90061,10,327,2012
90061,9.47,367,2013
90061,9.57,353,2013
90061,8.66,295,2013
90061,9.98,314,2013
90061,10.27,279,2013
90061,11.1,299,2013
90061,11.56,303,2013
90062,19.03,350,2005
90062,18.43,351,2005
90062,17.35,338,2005
90062,16.28,356,2005
90062,14.95,354,2005
90062,15.24,391,2005
90062,15.19,403,2006
90062,13.35,360,2006
90062,14.63,393,2006
90062,14.63,351,2006
90062,15.8,340,2006
90062,17.04,353,2006
90062,19.09,388,2006
90062,18.66,364,2006
90062,17.5,335,2006
90062,16.82,355,2006
90062,15.41,359,2006
90062,15.56,430,2006
90062,15.6,457,2007
90062,14.15,374,2007
90062,16.02,375,2007
90062,15.95,340,2007
90062,16.96,339,2007
90062,17.66,346,2007
90062,19.16,373,2007
90062,18.66,374,2007
90062,17.74,360,2007
90062,16.41,374,2007
90062,15.19,372,2007
90062,14.77,434,2007
90062,14.21,460,2008
90062,13.28,389,2008
90062,14.69,372,2008
90062,15.19,344,2008
90062,16.45,346,2008
90062,16.36,351,2008
90062,17.64,373,2008
90062,17.15,370,2008
90062,16.38,355,2008
90062,15.91,369,2008
90062,14.91,366,2008
90062,14.49,410,2008
90062,13.77,427,2009
90062,12.52,367,2009
90062,14.17,375,2009
90062,14.47,341,2009
90062,15.62,336,2009
90062,15.31,332,2009
90062,16.49,359,2009
90062,16.46,366,2009
90062,15.73,358,2009
90062,15.27,374,2009
90062,14.19,370,2009
90062,13.97,410,2009
90062,13.54,425,2010
90062,12.26,358,2010
90062,13.37,358,2010
90062,13.51,328,2010
90062,14.67,324,2010
90062,14.88,316,2010
90062,16.2,340,2010
90062,16.39,342,2010
90062,15.37,332,2010
90062,14.62,359,2010
90062,13.36,365,2010
90062,13.49,406,2010
90062,13.46,421,2011
90062,12.01,366,2011
90062,13.17,378,2011
90062,13.63,333,2011
90062,14.92,323,2011
90062,14.87,319,2011
90062,16.1,342,2011
90062,15.64,338,2011
90062,15.12,324,2011
90062,14.65,360,2011
90062,13.41,370,2011
90062,13.8,411,2011
90062,13.68,418,2012
90062,12.71,367,2012
90062,13.75,370,2012
90062,13.59,327,2012
90062,14.6,315,2012
90062,15.1,310,2012
90062,11.48,336,2012
90062,11.47,362,2012
90062,11.08,361,2012
90062,10.2,363,2012
90062,9.2,351,2012
90062,8.89,410,2013
90062,8.7,440,2013
90062,8.12,359,2013
90062,9.34,350,2013
90062,10.19,316,2013
90062,11.39,314,2013
90062,11.4,312,2013
90063,22.36,321,2005
90063,21.92,330,2005
90063,19.21,289,2005
90063,19.24,292,2005
90063,17.07,307,2005
90063,17.43,322,2005
90063,16.87,313,2006
90063,14.97,280,2006
90063,16.48,301,2006
90063,15.75,288,2006
90063,18.49,308,2006
90063,19.59,302,2006
90063,21.39,349,2006
90063,21.8,362,2006
90063,19.4,303,2006
90063,18.71,301,2006
90063,17.44,318,2006
90063,17.69,333,2006
90063,17.35,336,2007
90063,15.46,305,2007
90063,18.11,299,2007
90063,18.33,276,2007
90063,20.68,293,2007
90063,20.76,287,2007
90063,20.58,352,2007
90063,20.37,366,2007
90063,17.9,294,2007
90063,17.94,292,2007
90063,15.96,326,2007
90063,16.06,345,2007
90063,15.54,336,2008
90063,14.18,310,2008
90063,16.5,298,2008
90063,17.19,275,2008
90063,18.53,312,2008
90063,17.35,310,2008
90063,19.41,347,2008
90063,19.12,356,2008
90063,17.91,316,2008
90063,18.21,320,2008
90063,15.77,328,2008
90063,15.77,343,2008
90063,15.44,322,2009
90063,13.79,284,2009
90063,15.95,294,2009
90063,16.39,274,2009
90063,17.48,289,2009
90063,16.45,282,2009
90063,17.41,345,2009
90063,17.62,363,2009
90063,15.89,314,2009
90063,16.03,318,2009
90063,14.51,317,2009
90063,14.52,329,2009
90063,13.86,323,2010
90063,12.34,288,2010
90063,14.26,287,2010
90063,14.05,263,2010
90063,15.52,275,2010
90063,15.4,267,2010
90063,16.7,312,2010
90063,17.05,325,2010
90063,15.4,295,2010
90063,15.16,299,2010
90063,13.89,328,2010
90063,14.26,347,2010
90063,14.36,326,2011
90063,12.87,288,2011
90063,14.62,295,2011
90063,14.26,276,2011
90063,16.28,286,2011
90063,16.24,277,2011
90063,17.29,315,2011
90063,17.33,323,2011
90063,16.03,291,2011
90063,16.15,297,2011
90063,14.67,319,2011
90063,15.18,336,2011
90063,15,313,2012
90063,13.8,285,2012
90063,14.72,286,2012
90063,14.45,271,2012
90063,16.62,279,2012
90063,16.17,270,2012
90063,10.91,336,2012
90063,11.05,352,2012
90063,10,325,2012
90063,10.25,333,2012
90063,8.36,318,2012
90063,8.42,327,2013
90063,8.62,326,2013
90063,7.85,293,2013
90063,9.2,279,2013
90063,9.27,255,2013
90063,9.98,289,2013
90063,9.86,286,2013
90064,32.45,536,2005
90064,31.32,548,2005
90064,29.11,528,2005
90064,24.84,523,2005
90064,21.7,511,2005
90064,21.49,561,2005
90064,21.43,571,2006
90064,18.54,510,2006
90064,19.96,555,2006
90064,21.55,508,2006
90064,25.74,520,2006
90064,29.9,592,2006
90064,31.82,637,2006
90064,32.21,593,2006
90064,30.14,553,2006
90064,26.82,538,2006
90064,23.73,526,2006
90064,22.34,591,2006
90064,22.11,608,2007
90064,20.69,512,2007
90064,24.16,537,2007
90064,27.5,499,2007
90064,29.49,510,2007
90064,31.01,536,2007
90064,33.01,583,2007
90064,31.53,601,2007
90064,28.46,566,2007
90064,26.17,540,2007
90064,22.32,536,2007
90064,19.23,615,2007
90064,18.65,631,2008
90064,18.18,544,2008
90064,21.73,551,2008
90064,25.45,509,2008
90064,26.77,524,2008
90064,26.93,563,2008
90064,31.79,593,2008
90064,30.54,606,2008
90064,27.82,581,2008
90064,26.13,553,2008
90064,22.37,541,2008
90064,19.57,595,2008
90064,19.09,595,2009
90064,17.06,505,2009
90064,20.39,537,2009
90064,24.17,494,2009
90064,25.57,502,2009
90064,24.65,519,2009
90064,27.12,557,2009
90064,27.92,594,2009
90064,24.72,575,2009
90064,22.63,550,2009
90064,20.13,536,2009
90064,17.87,585,2009
90064,16.45,592,2010
90064,15.34,498,2010
90064,18.52,524,2010
90064,20.52,483,2010
90064,22.58,488,2010
90064,23.92,484,2010
90064,25.68,503,2010
90064,26.04,523,2010
90064,24.09,516,2010
90064,20.64,538,2010
90064,18.2,534,2010
90064,16.52,576,2010
90064,16.58,577,2011
90064,15.07,501,2011
90064,16.92,538,2011
90064,20.79,489,2011
90064,23.59,487,2011
90064,24.87,486,2011
90064,26.7,512,2011
90064,26.69,531,2011
90064,23.8,518,2011
90064,21.29,532,2011
90064,18.47,532,2011
90064,18.1,579,2011
90064,17.97,581,2012
90064,18.17,512,2012
90064,20.08,526,2012
90064,19.62,472,2012
90064,22.54,472,2012
90064,26.15,486,2012
90064,17.18,525,2012
90064,17.01,618,2012
90064,16.27,613,2012
90064,14.72,551,2012
90064,13.25,524,2012
90064,10.66,576,2013
90064,10.16,584,2013
90064,10.42,480,2013
90064,12.17,499,2013
90064,14.07,464,2013
90064,15.4,480,2013
90064,16.08,484,2013
90065,20.16,434,2005
90065,19.75,421,2005
90065,18.72,396,2005
90065,17.23,389,2005
90065,15.45,367,2005
90065,15.36,401,2005
90065,15.2,416,2006
90065,13.2,370,2006
90065,14.02,404,2006
90065,14.47,372,2006
90065,16.35,367,2006
90065,18.13,446,2006
90065,20.68,534,2006
90065,19.95,470,2006
90065,18.48,409,2006
90065,18.15,403,2006
90065,16.74,380,2006
90065,16.13,434,2006
90065,15.75,461,2007
90065,14.3,377,2007
90065,16.13,382,2007
90065,16.55,354,2007
90065,17.76,354,2007
90065,18.52,402,2007
90065,20.01,457,2007
90065,19.38,465,2007
90065,18.26,451,2007
90065,17.17,424,2007
90065,15.48,388,2007
90065,14.33,438,2007
90065,13.31,463,2008
90065,12.98,392,2008
90065,14.81,377,2008
90065,15.51,365,2008
90065,17.02,377,2008
90065,17.13,430,2008
90065,19.1,499,2008
90065,18.2,473,2008
90065,17.02,439,2008
90065,16.73,418,2008
90065,15.41,384,2008
90065,14.34,423,2008
90065,13.22,444,2009
90065,12.21,377,2009
90065,13.98,380,2009
90065,14.48,358,2009
90065,15.76,362,2009
90065,15.48,394,2009
90065,16.55,448,2009
90065,16.67,465,2009
90065,15.82,459,2009
90065,15.1,426,2009
90065,13.77,384,2009
90065,12.98,415,2009
90065,11.89,427,2010
90065,10.97,363,2010
90065,12.58,370,2010
90065,12.97,345,2010
90065,14.28,345,2010
90065,14.52,358,2010
90065,15.84,393,2010
90065,16.01,419,2010
90065,15.41,424,2010
90065,14.39,408,2010
90065,12.77,379,2010
90065,12.7,417,2010
90065,12.34,435,2011
90065,11.35,377,2011
90065,12.6,397,2011
90065,13.41,357,2011
90065,14.8,344,2011
90065,15.23,378,2011
90065,16.55,423,2011
90065,16.39,423,2011
90065,15.57,408,2011
90065,14.56,400,2011
90065,13.04,376,2011
90065,13.17,406,2011
90065,13.3,419,2012
90065,12.39,370,2012
90065,13.27,375,2012
90065,13.36,349,2012
90065,14.66,349,2012
90065,15.31,378,2012
90065,11.22,425,2012
90065,11.36,498,2012
90065,11.13,518,2012
90065,9.82,439,2012
90065,8.52,371,2012
90065,8.1,427,2013
90065,7.7,458,2013
90065,7.32,361,2013
90065,8.62,351,2013
90065,9.2,342,2013
90065,10.39,357,2013
90065,10.61,386,2013
90066,23.78,373,2005
90066,23.83,387,2005
90066,21.58,372,2005
90066,20.3,384,2005
90066,18.22,392,2005
90066,17.85,427,2005
90066,17.45,424,2006
90066,15.91,381,2006
90066,17.11,411,2006
90066,16.88,375,2006
90066,20.1,387,2006
90066,22.24,383,2006
90066,23.68,407,2006
90066,24.42,415,2006
90066,22.77,390,2006
90066,21.77,393,2006
90066,19.08,400,2006
90066,18.44,445,2006
90066,18.15,446,2007
90066,16.46,390,2007
90066,19.36,412,2007
90066,20.15,377,2007
90066,21.7,380,2007
90066,21.71,364,2007
90066,23.15,397,2007
90066,23.46,420,2007
90066,20.85,385,2007
90066,20.08,385,2007
90066,17.68,411,2007
90066,16.73,462,2007
90066,16.04,454,2008
90066,14.82,409,2008
90066,17.54,413,2008
90066,18.75,367,2008
90066,20.2,382,2008
90066,20.5,377,2008
90066,21.83,397,2008
90066,21.83,412,2008
90066,20.2,392,2008
90066,20.03,398,2008
90066,17.4,409,2008
90066,16.36,451,2008
90066,15.79,439,2009
90066,13.93,379,2009
90066,16.47,401,2009
90066,17.55,360,2009
90066,18.81,373,2009
90066,18.76,364,2009
90066,19.79,389,2009
90066,19.87,409,2009
90066,18.33,389,2009
90066,18.02,392,2009
90066,16.2,402,2009
90066,15.58,447,2009
90066,14.56,438,2010
90066,12.33,375,2010
90066,15.05,395,2010
90066,16.21,357,2010
90066,17.72,366,2010
90066,18.14,351,2010
90066,19.33,361,2010
90066,19.64,365,2010
90066,17.88,364,2010
90066,16.84,390,2010
90066,14.91,405,2010
90066,14.24,448,2010
90066,14.53,436,2011
90066,13.29,378,2011
90066,15.26,401,2011
90066,15.9,360,2011
90066,17.77,366,2011
90066,18.35,353,2011
90066,19.26,367,2011
90066,19.62,373,2011
90066,17.91,362,2011
90066,17.17,379,2011
90066,15.48,399,2011
90066,15.17,448,2011
90066,15.41,433,2012
90066,14.72,385,2012
90066,16,397,2012
90066,15.61,359,2012
90066,17.44,354,2012
90066,18.36,336,2012
90066,12.81,370,2012
90066,13.24,398,2012
90066,12.28,386,2012
90066,12.22,395,2012
90066,9.44,401,2012
90066,8.32,446,2013
90066,8.51,427,2013
90066,7.89,357,2013
90066,9.83,375,2013
90066,10.67,337,2013
90066,12.11,349,2013
90066,12.49,343,2013
90067,415.71,812,2005
90067,452.06,884,2005
90067,403.4,877,2005
90067,381.65,803,2005
90067,348.55,751,2005
90067,359.02,868,2005
90067,347.99,901,2006
90067,304.04,843,2006
90067,330,946,2006
90067,323.11,847,2006
90067,371.03,832,2006
90067,408.76,884,2006
90067,455.32,904,2006
90067,437.4,903,2006
90067,401.03,874,2006
90067,380.71,820,2006
90067,354.96,771,2006
90067,346.48,919,2006
90067,356.18,962,2007
90067,343.52,785,2007
90067,382.53,830,2007
90067,406.96,787,2007
90067,419.48,804,2007
90067,433.06,804,2007
90067,478.97,831,2007
90067,482.67,857,2007
90067,440,836,2007
90067,463.47,826,2007
90067,392.89,787,2007
90067,350.85,971,2007
90067,355.26,1027,2008
90067,318.34,839,2008
90067,334.03,848,2008
90067,363.5,771,2008
90067,402.2,774,2008
90067,402.34,823,2008
90067,477,862,2008
90067,489.91,833,2008
90067,450.76,798,2008
90067,466.92,835,2008
90067,392.64,807,2008
90067,351.93,908,2008
90067,356.99,938,2009
90067,317.51,801,2009
90067,331.92,856,2009
90067,361.86,762,2009
90067,401.22,756,2009
90067,405.98,761,2009
90067,452.59,783,2009
90067,473.88,836,2009
90067,418.87,829,2009
90067,406.13,820,2009
90067,369.53,780,2009
90067,364.91,832,2009
90067,350.28,844,2010
90067,294.51,725,2010
90067,339.99,778,2010
90067,365.44,719,2010
90067,382.22,726,2010
90067,371.62,693,2010
90067,431.94,695,2010
90067,472.81,748,2010
90067,414.12,750,2010
90067,370.42,792,2010
90067,312.58,768,2010
90067,297.86,842,2010
90067,333.31,860,2011
90067,306.33,759,2011
90067,311.89,831,2011
90067,351.85,737,2011
90067,388.76,736,2011
90067,383.44,716,2011
90067,362.3,722,2011
90067,419.97,740,2011
90067,368.97,717,2011
90067,341.46,786,2011
90067,322.26,770,2011
90067,327.88,810,2011
90067,325.27,816,2012
90067,312.71,754,2012
90067,325.06,802,2012
90067,334.42,686,2012
90067,355,668,2012
90067,388.04,691,2012
90067,0,724,2012
90067,0,866,2012
90067,0,878,2012
90067,0,788,2012
90067,0,735,2012
90067,0,851,2013
90067,0,880,2013
90067,0,713,2013
90067,0,752,2013
90067,0,683,2013
90067,0,686,2013
90067,0,714,2013
90068,38.25,647,2005
90068,44.49,661,2005
90068,38.66,628,2005
90068,28.78,595,2005
90068,24.75,566,2005
90068,23.97,612,2005
90068,23.52,622,2006
90068,20.18,567,2006
90068,22.03,629,2006
90068,23.37,565,2006
90068,26.85,583,2006
90068,34.77,730,2006
90068,41.2,813,2006
90068,40.39,738,2006
90068,37.03,660,2006
90068,33.64,599,2006
90068,29.04,571,2006
90068,26.86,656,2006
90068,25.93,674,2007
90068,23.16,559,2007
90068,27.84,591,2007
90068,31.48,548,2007
90068,35.52,566,2007
90068,38.26,623,2007
90068,40.61,679,2007
90068,39.79,740,2007
90068,35.84,702,2007
90068,31.55,619,2007
90068,26.53,584,2007
90068,21.1,645,2007
90068,19.63,658,2008
90068,19.14,577,2008
90068,23.45,594,2008
90068,29.34,572,2008
90068,32.63,599,2008
90068,34.57,666,2008
90068,39.89,723,2008
90068,37.94,723,2008
90068,34.2,688,2008
90068,31.53,643,2008
90068,26.74,602,2008
90068,21.24,634,2008
90068,19.64,641,2009
90068,18.28,557,2009
90068,22.78,598,2009
90068,27.75,551,2009
90068,30.57,566,2009
90068,30.76,602,2009
90068,34.92,659,2009
90068,35.57,723,2009
90068,31.62,703,2009
90068,26.72,635,2009
90068,22.94,591,2009
90068,19.68,623,2009
90068,17.62,626,2010
90068,15.53,536,2010
90068,19.03,567,2010
90068,23.72,522,2010
90068,27.56,537,2010
90068,29.37,546,2010
90068,33.54,579,2010
90068,34.69,631,2010
90068,30.96,633,2010
90068,24.88,623,2010
90068,20.38,586,2010
90068,18.01,622,2010
90068,18.25,631,2011
90068,16.91,556,2011
90068,18.82,603,2011
90068,24.47,536,2011
90068,28.67,538,2011
90068,30.61,574,2011
90068,33.22,612,2011
90068,34.18,629,2011
90068,30.24,605,2011
90068,24.61,592,2011
90068,21.43,571,2011
90068,20.9,605,2011
90068,20.91,606,2012
90068,20.82,548,2012
90068,22.7,574,2012
90068,21.15,513,2012
90068,24.17,518,2012
90068,31.84,545,2012
90068,19.44,605,2012
90068,20.94,767,2012
90068,20.32,759,2012
90068,18.51,633,2012
90068,16.46,572,2012
90068,13.07,621,2013
90068,12.49,636,2013
90068,12.47,516,2013
90068,14.59,535,2013
90068,16.38,505,2013
90068,17.85,528,2013
90068,18.77,565,2013
90069,45.56,1038,2005
90069,46.17,1106,2005
90069,44.38,1068,2005
90069,41.41,1023,2005
90069,39.63,991,2005
90069,38.11,1000,2005
90069,38.02,1002,2006
90069,33.6,914,2006
90069,37.08,1011,2006
90069,34.81,897,2006
90069,37.27,959,2006
90069,45.06,1298,2006
90069,46.67,1360,2006
90069,47.52,1233,2006
90069,45.67,1170,2006
90069,44.06,1055,2006
90069,42.36,1018,2006
90069,39.96,1086,2006
90069,39.86,1085,2007
90069,35.56,942,2007
90069,39.85,1036,2007
90069,40.66,946,2007
90069,41.81,997,2007
90069,45.22,1112,2007
90069,45.89,1170,2007
90069,46.17,1284,2007
90069,44.72,1209,2007
90069,42.44,1075,2007
90069,40.72,1041,2007
90069,34.82,1116,2007
90069,35.69,1117,2008
90069,33.06,983,2008
90069,35.95,1045,2008
90069,39.54,1015,2008
90069,41.38,1060,2008
90069,42.11,1173,2008
90069,45.08,1239,2008
90069,45.57,1299,2008
90069,44.32,1251,2008
90069,43.12,1193,2008
90069,41.02,1140,2008
90069,34.29,1077,2008
90069,35.2,1077,2009
90069,31.54,946,2009
90069,35.21,1045,2009
90069,38.04,1003,2009
90069,39.53,1042,2009
90069,37.6,1085,2009
90069,40.08,1132,2009
90069,41.61,1359,2009
90069,39.79,1285,2009
90069,38.26,1057,2009
90069,36.8,1022,2009
90069,32.38,1060,2009
90069,31.75,1062,2010
90069,29.03,932,2010
90069,32.09,1024,2010
90069,34.51,908,2010
90069,35.82,945,2010
90069,37.32,997,2010
90069,38.57,1052,2010
90069,39.92,1145,2010
90069,38.31,1110,2010
90069,34.96,1110,2010
90069,34.56,1074,2010
90069,31.61,1105,2010
90069,32.53,1100,2011
90069,28.29,943,2011
90069,31.6,1045,2011
90069,35.05,983,2011
90069,37.44,1025,2011
90069,38.42,1070,2011
90069,41.29,1097,2011
90069,40.28,1160,2011
90069,39.29,1113,2011
90069,36.33,1055,2011
90069,34.94,1022,2011
90069,33.63,1047,2011
90069,34.01,1048,2012
90069,32.2,955,2012
90069,34.31,1017,2012
90069,34.34,953,2012
90069,36.13,988,2012
90069,39.28,1016,2012
90069,29.46,1109,2012
90069,31.59,1424,2012
90069,30.18,1338,2012
90069,28.42,1127,2012
90069,26.94,1083,2012
90069,19.69,1097,2013
90069,19.43,1093,2013
